,Unnamed: 0,industry_freq,sub_freq,type_freq,city_freq,actual_amount,industry_vertical,sub_vertical,city_location,investment_type,amount_in_usd,predicted_amount,predicted_amount_log,actual_amount_log,funded,Funded
352,1041,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1411719939117199,1000000.0,consumerinternet,liveonlinecoachingclasses,newdelhi,privateequity,1000000.0,4129568.029008727,15.23368360816263,13.815511557963774,True,True
353,1225,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.102359208523592,650000.0,technology,cashflowmanagementsolutionforbusinesses,gurgaon,seedfunding,650000.0,224357.32577074287,12.320999721349567,13.384729180332174,True,True
354,449,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1997716894977169,12500000.0,technology,mobilegamesdevelopmentfirm,mumbai,privateequity,12500000.0,3864447.0403260384,15.167329420057907,16.341239282272525,True,True
355,31,0.0060882800608828,0.0007610350076103,0.0003805175038051,0.0323439878234398,12500000.0,fintech,mobilewallet,noida,fundinground,12500000.0,5835575.133710431,15.579483556396758,16.341239282272525,True,True
356,1096,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0357686453576864,10000000.0,consumerinternet,platformtotakebusinessesonline,hyderabad,privateequity,10000000.0,5491449.061858565,15.518702906453186,16.118095750958314,True,True
357,1813,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1411719939117199,450000.0,consumerinternet,mobilebasedchildrenhealthinformationapp,newdelhi,seedfunding,450000.0,221967.74857927996,12.31029187877968,13.017005083966255,True,True
358,2220,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0357686453576864,500000.0,mobilegrowthhackingplatform,unknown,hyderabad,seedfunding,500000.0,407003.6357714562,12.916579854461723,13.122365377402328,True,True
359,1318,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,300000.0,consumerinternet,hyperlocalcommunicationmobileapp,mumbai,seedfunding,300000.0,305152.3305704844,12.6285696524485,12.611541086966117,True,True
360,281,0.1818873668188736,0.0003805175038051,0.0494672754946727,0.0015220700152207,307600.0,technology,socialmediaanlayticsplatform,coimbatore,seed/angelfunding,307600.0,338377.3458649283,12.731919914905925,12.636558767583637,True,True
361,714,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1411719939117199,12500000.0,consumerinternet,budgethotelsbrand&aggregatorplatform,newdelhi,privateequity,12500000.0,4129568.029008727,15.23368360816263,16.341239282272525,True,True
362,1905,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0403348554033485,4000000.0,technology,iot&m2msolutions,pune,privateequity,4000000.0,4416185.542396807,15.300787108437463,15.201805169084134,True,True
363,1143,0.0083713850837138,0.0003805175038051,0.4284627092846271,0.1411719939117199,2000000.0,food&beverage,coldpressjuicemanufacturer&seller,newdelhi,seedfunding,2000000.0,322656.4036022738,12.684346369334332,14.508658238524095,True,True
364,2162,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,1000000.0,visualsearchanddiscoveryplatform,unknown,bangalore,seedfunding,1000000.0,520682.9585600806,13.162898531225078,13.815511557963774,True,True
365,26,0.0007610350076103,0.0003805175038051,0.0015220700152207,0.0003805175038051,300000.0,lastmiletransportation,electricbikerental,amritsar,seed,300000.0,6698334.477091661,15.71736961724082,12.611541086966117,True,True
366,1220,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,147000.0,consumerinternet,productphotographymobileapp,mumbai,seedfunding,147000.0,305152.3305704844,12.6285696524485,11.898194668458824,True,True
367,1006,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.3002283105022831,6000000.0,ecommerce,womenapparel&lifestyleetailer,bangalore,privateequity,6000000.0,4671941.609480367,15.357085519485036,15.607270193858982,True,True
368,2610,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,10000000.0,casualdiningrestaurantchain,unknown,newdelhi,privateequity,10000000.0,4639616.706823551,15.350142530037346,16.118095750958314,True,True
369,42,0.002283105022831,0.0003805175038051,0.0053272450532724,0.0003805175038051,12500000.0,healthandwellness,wearablefitnessbands,menlopark,seriesc,12500000.0,13098779.55459367,16.388029696402878,16.341239282272525,True,True
370,835,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,500000.0,consumerinternet,"cashless,paperlesssolutionsforhousingsocieties",mumbai,seedfunding,500000.0,305152.3305704844,12.6285696524485,13.122365377402328,True,True
371,2443,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,800000.0,"virtualreality,3dsimulationandstereoscopicproducts",unknown,bangalore,privateequity,800000.0,5787616.634954608,15.571231302864163,13.592368256649284,True,True
372,2813,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1411719939117199,120000.0,videostreaming,unknown,newdelhi,seedfunding,120000.0,314866.1952260848,12.659906226451591,11.695255355062796,True,True
373,444,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0129375951293759,1800000.0,technology,hotelaggregatorplatform,delhi,privateequity,1800000.0,2484038.1082926528,14.725396465990736,14.403297778421797,True,True
374,400,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0007610350076103,12500000.0,technology,medicaldevices,surat,privateequity,12500000.0,1448586.169390716,14.186099273456254,16.341239282272525,True,True
375,2707,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,500000.0,intracitylogisticsservice,unknown,bangalore,seedfunding,500000.0,520682.9585600806,13.162898531225078,13.122365377402328,True,True
376,2500,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,500000.0,taxirentalplatform,unknown,gurgaon,privateequity,500000.0,4842031.854230991,15.392845201717549,13.122365377402328,True,True
377,35,0.0060882800608828,0.0007610350076103,0.0003805175038051,0.0403348554033485,4500000.0,fintech,financialservices,pune,maidenround,4500000.0,6254334.286055489,15.648785427020426,15.319588176962746,True,True
378,960,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0068493150684931,100000.0,consumerinternet,ondemandhomeservicesprovider,kolkata,seedfunding,100000.0,252340.82827454116,12.438539908737807,11.51293546492023,True,True
379,2093,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0357686453576864,1000000.0,technology,dataintelligence&analytics,hyderabad,seedfunding,1000000.0,313149.44048593653,12.654438994581778,13.815511557963774,True,True
380,1113,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.1411719939117199,2000000.0,ecommerce,onlinepetproductsstore,newdelhi,privateequity,2000000.0,3192894.27263688,14.976438672110124,14.508658238524095,True,True
381,1914,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,30000.0,consumerinternet,bookrecommendationservice,bangalore,seedfunding,30000.0,388657.6535537877,12.870456740083428,10.308985993422082,True,True
382,396,0.0003805175038051,0.0003805175038051,0.0494672754946727,0.1997716894977169,2500000.0,entertainment,digitalentertainmentforchildren,mumbai,seed/angelfunding,2500000.0,497108.3434733026,13.116565287869314,14.731801689838347,True,True
383,123,0.0007610350076103,0.0007610350076103,0.4284627092846271,0.0007610350076103,143000.0,onlinemarketplace,ecommerce,nagpur,seedfunding,143000.0,411249.55046931776,12.92695791958804,11.870606902224589,True,True
384,1950,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.1411719939117199,12500000.0,ecommerce,horizontalonlinemarketplace,newdelhi,privateequity,12500000.0,3192894.27263688,14.976438672110124,16.341239282272525,True,True
385,2330,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1411719939117199,1000000.0,mobileonlyshoppingassistant,unknown,newdelhi,seedfunding,1000000.0,314866.1952260848,12.659906226451591,13.815511557963774,True,True
386,1428,0.002283105022831,0.0003805175038051,0.4284627092846271,0.1997716894977169,40000.0,others,indoorskydivingsportsprovider,mumbai,seedfunding,40000.0,484270.4225152416,13.090400818835386,10.59665973278358,True,True
387,1371,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,150000.0,consumerinternet,jobs&skillvalidationplatform,bangalore,seedfunding,150000.0,388657.6535537877,12.870456740083428,11.918397239722838,True,True
388,2601,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,11000000.0,selfdrivenvehiclerental,unknown,bangalore,privateequity,11000000.0,5787616.634954608,15.571231302864163,16.213405921671733,True,True
389,432,0.1818873668188736,0.0007610350076103,0.0494672754946727,0.102359208523592,500000.0,technology,bicyclesharingplatform,gurgaon,seed/angelfunding,500000.0,453761.4748853836,13.025329157043624,13.122365377402328,True,True
390,1180,0.0121765601217656,0.0003805175038051,0.4585235920852359,0.102359208523592,10000000.0,logistics,ondemanddeliveryservice,gurgaon,privateequity,10000000.0,6080548.467807827,15.620605622853663,16.118095750958314,True,True
391,1404,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0357686453576864,1000000.0,consumerinternet,virtualhealthclinicforwomen,hyderabad,seedfunding,1000000.0,340125.97460600326,12.737074281599025,13.815511557963774,True,True
392,2377,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,7500000.0,fooddiscovery&deliverymobileapp,unknown,mumbai,privateequity,7500000.0,4227763.541238878,15.257183934080649,15.830413711839864,True,True
393,1858,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0403348554033485,12500000.0,technology,contractmanagementsoftwaresolutionsplatform,pune,privateequity,12500000.0,4416185.542396807,15.300787108437463,16.341239282272525,True,True
394,388,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0190258751902587,12500000.0,technology,onlinemusicstreaming,gurugram,privateequity,12500000.0,3592826.533910696,15.094450064362098,16.341239282272525,True,True
395,423,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1997716894977169,12500000.0,technology,browsertesting,mumbai,privateequity,12500000.0,3864447.0403260384,15.167329420057907,16.341239282272525,True,True
396,1388,0.3569254185692542,0.0007610350076103,0.4284627092846271,0.1411719939117199,350000.0,consumerinternet,mobilebasedsocialnetworkingplatform,newdelhi,seedfunding,350000.0,239828.66136857332,12.387684206038797,12.765691290604371,True,True
397,1830,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.0334855403348554,1000000.0,ecommerce,officeproductssuperstore,chennai,privateequity,1000000.0,4169472.956920085,15.243300436397831,13.815511557963774,True,True
398,583,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.102359208523592,12500000.0,ecommerce,buyingclubforsmallbusinesses,gurgaon,privateequity,12500000.0,3910929.645397477,15.17928592036576,16.341239282272525,True,True
399,1237,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,4000000.0,consumerinternet,locallanguagesocialnetworkingplatform,mumbai,privateequity,4000000.0,4676487.321310677,15.358058027539538,15.201805169084134,True,True
400,1281,0.1137747336377473,0.0007610350076103,0.4585235920852359,0.3002283105022831,1050000.0,ecommerce,usedfurniture&appliancesmarketplace,bangalore,privateequity,1050000.0,4837091.355552589,15.391824345183434,13.864301674514206,True,True
401,1581,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.1997716894977169,200000.0,technology,techenabledfashiontalentplatform,mumbai,seedfunding,200000.0,279713.1884610722,12.54152360532953,12.206077645517674,True,True
402,1809,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.102359208523592,12500000.0,ecommerce,socialfashionecommercediscoveryplatform,gurgaon,privateequity,12500000.0,3910929.645397477,15.17928592036576,16.341239282272525,True,True
403,2450,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,2250000.0,digital&physicalpublishingplatform,unknown,newdelhi,privateequity,2250000.0,4639616.706823551,15.350142530037346,14.626441218624947,True,True
404,1441,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0323439878234398,12500000.0,technology,integratedenterpriseanalyticsplatform,noida,privateequity,12500000.0,3746184.18864361,15.136248597134658,16.341239282272525,True,True
405,2566,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,4000000.0,languagelocalizationcloudplatform,unknown,bangalore,privateequity,4000000.0,5787616.634954608,15.571231302864163,15.201805169084134,True,True
406,1642,0.002283105022831,0.0003805175038051,0.4284627092846271,0.1411719939117199,148000.0,others,freedoorstepscrappickupservice,newdelhi,seedfunding,148000.0,400976.0658463247,12.901659512249978,11.904974309480185,True,True
407,88,0.0011415525114155,0.0003805175038051,0.0091324200913242,0.1997716894977169,3400000.0,services,digitaldocumentation,mumbai,seriesa,3400000.0,3376361.5629664725,15.03230952317526,15.039286283703994,True,True
408,959,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.0357686453576864,3350000.0,ecommerce,techaccessoriesetailer,hyderabad,privateequity,3350000.0,4169472.956920085,15.243300436397831,15.024471202308668,True,True
409,950,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,120000.0,consumerinternet,subscriptionbasedhomedeliveryplatform,mumbai,seedfunding,120000.0,305152.3305704844,12.6285696524485,11.695255355062796,True,True
410,2315,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,10000000.0,rentalaccommodationsearchplatform,unknown,bangalore,privateequity,10000000.0,5787616.634954608,15.571231302864163,16.118095750958314,True,True
411,2810,0.0019025875190258,0.1997716894977169,0.4585235920852359,0.3002283105022831,2000000.0,onlinefooddelivery,unknown,bangalore,privateequity,2000000.0,8447879.323370285,15.949426118560115,14.508658238524095,True,True
412,116,0.0011415525114155,0.0019025875190258,0.0053272450532724,0.01103500761035,12500000.0,automobile,onlinemarketplace,jaipur,seriesc,12500000.0,8830223.64964816,15.993691013892768,16.341239282272525,True,True
413,1997,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.3002283105022831,5800000.0,consumerinternet,digitalpaymentssolutions,bangalore,privateequity,5800000.0,4829686.151293412,15.390292251542018,15.573368647930426,True,True
414,2695,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,5000000.0,privatelabellingerieecommerce,unknown,newdelhi,privateequity,5000000.0,4639616.706823551,15.350142530037346,15.424948670398354,True,True
415,2076,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,3000000.0,technology,smartphoneosdeveloper,bangalore,privateequity,3000000.0,4040270.306255439,15.211822402696258,14.914123179965662,True,True
416,1450,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0403348554033485,250000.0,technology,online&mobilelearningforkids,pune,seedfunding,250000.0,245578.46571543935,12.411375863109235,12.429220196836384,True,True
417,334,0.3569254185692542,0.0003805175038051,0.0098934550989345,0.1997716894977169,1310000.0,consumerinternet,readytocookfoodsolution,mumbai,debtfunding,1310000.0,3942038.720971696,15.187208842994036,14.085538458535822,True,True
418,503,0.1818873668188736,0.0003805175038051,0.0494672754946727,0.0357686453576864,329230.0,technology,bikeandtaxipoolingonlineplatform,hyderabad,seed/angelfunding,329230.0,702428.214740668,13.46229991317822,12.704514911030776,True,True
419,1483,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.102359208523592,12500000.0,consumerinternet,digitalwalletplatform,gurgaon,privateequity,12500000.0,5049678.8579976,15.434835404786108,16.341239282272525,True,True
420,53,0.0007610350076103,0.0003805175038051,0.0026636225266362,0.3002283105022831,500000.0,consumergoods,lowcarbfoodfordiabetics,bangalore,seedround,500000.0,2890401.4997612764,14.876906323664793,13.122365377402328,True,True
421,2118,0.0007610350076103,0.1997716894977169,0.4284627092846271,0.1411719939117199,100000.0,onlinefoodordering&deliveryplatform,unknown,newdelhi,seedfunding,100000.0,314866.1952260848,12.659906226451591,11.51293546492023,True,True
422,618,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,6000000.0,technology,smemarketingmanagementsolution,bangalore,privateequity,6000000.0,4040270.306255439,15.211822402696258,15.607270193858982,True,True
423,1452,0.0121765601217656,0.0003805175038051,0.4284627092846271,0.0049467275494672,375000.0,logistics,onlinelogisticsmarketplace,indore,seedfunding,375000.0,584755.4714842921,13.278950751481023,12.83468397161566,True,True
424,104,0.0072298325722983,0.0015220700152207,0.0003805175038051,0.1997716894977169,6320820.0,edtech,elearning,mumbai,debtandpreferencecapital,6320820.0,4742357.92707975,15.372045233818506,15.6593596627494,True,True
425,706,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.102359208523592,700000.0,technology,onlinepaymentsplatform,gurgaon,seedfunding,700000.0,224357.32577074287,12.320999721349567,13.45883704259595,True,True
426,783,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,5000000.0,technology,invideodiscoveryplatform,bangalore,privateequity,5000000.0,4040270.306255439,15.211822402696258,15.424948670398354,True,True
427,2737,0.0015220700152207,0.1997716894977169,0.4585235920852359,0.1997716894977169,5500000.0,logisticstech,unknown,mumbai,privateequity,5500000.0,4379444.742209111,15.292432731470772,15.520258832020865,True,True
428,2557,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.102359208523592,500000.0,onlinefoodcommunityplatform,unknown,gurgaon,seedfunding,500000.0,303777.92114576325,12.624055482752969,13.122365377402328,True,True
429,257,0.0235920852359208,0.0079908675799086,0.0494672754946727,0.0334855403348554,450000.0,finance,onlinelendingplatform,chennai,seed/angelfunding,450000.0,1394278.921719656,14.147888654820989,13.017005083966255,True,True
430,433,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1997716894977169,12500000.0,technology,offgridsolarproductsplatform,mumbai,privateequity,12500000.0,3864447.0403260384,15.167329420057907,16.341239282272525,True,True
431,2514,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,12500000.0,online&mobilegrocerystore,unknown,bangalore,privateequity,12500000.0,5787616.634954608,15.571231302864163,16.341239282272525,True,True
432,309,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0129375951293759,5500000.0,technology,womenfocusseddigitalmediaplatform,delhi,privateequity,5500000.0,2484038.1082926528,14.725396465990736,15.520258832020865,True,True
433,628,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,1000000.0,consumerinternet,carrepairandservicingplatform,bangalore,privateequity,1000000.0,4664789.236367078,15.35555342584362,13.815511557963774,True,True
434,2570,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0334855403348554,1000000.0,crm/analyticsplatform,unknown,chennai,seedfunding,1000000.0,401417.7236099523,12.9027603600212,13.815511557963774,True,True
435,2040,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,12500000.0,consumerinternet,autoclassifiedsportal,mumbai,privateequity,12500000.0,4676487.321310677,15.358058027539538,16.341239282272525,True,True
436,2013,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,5000000.0,consumerinternet,cloudmobilitysolutions,mumbai,privateequity,5000000.0,4676487.321310677,15.358058027539538,15.424948670398354,True,True
437,84,0.0007610350076103,0.0003805175038051,0.4284627092846271,0.3002283105022831,430200.0,digitalmedia,videoplatform,bangalore,seedfunding,430200.0,516400.1208645306,13.154639108487766,12.972007820313298,True,True
438,676,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,12500000.0,technology,genomicsresearchanddiagnosticssolutions,bangalore,privateequity,12500000.0,4040270.306255439,15.211822402696258,16.341239282272525,True,True
439,477,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,1000000.0,technology,realtimedataanalytics&reporting,bangalore,privateequity,1000000.0,4040270.306255439,15.211822402696258,13.815511557963774,True,True
440,2226,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,6000000.0,readytocookpackagedfoods,unknown,mumbai,privateequity,6000000.0,4227763.541238878,15.257183934080649,15.607270193858982,True,True
441,196,0.3569254185692542,0.0003805175038051,0.0494672754946727,0.0190258751902587,437000.0,consumerinternet,onlineplatformthatconnectsbrandswithfreelancesalesprofessionals,gurugram,seed/angelfunding,437000.0,505001.2308987216,13.13231812586897,12.987690762404627,True,True
